stock_code,stockId,name,market
05460,1000252046,SWHY INTL B2803,SEHK
54602,1000282079,BP#HSI  RP28032,SEHK
54606,1000236651,JP#PINANRP2604B,SEHK
05490,1000255173,SOAR WISE N2803,SEHK
54900,1000282137,SG#HSI  RP2804X,SEHK
54901,1000282271,SG#HSI  RP28042,SEHK
54903,1000282181,SG#JDCOMRP2812K,SEHK
54904,1000282226,SG#HSTECRP28124,SEHK
05480,1000254271,FSGAOMING B2803,SEHK
54803,1000236868,JP#HKEX RP2707C,SEHK
54804,1000236766,JP#TRIP RP2708B,SEHK
54808,1000264856,JP#ICBC RP2805A,SEHK
55200,1000272307,HS#HSI  RC2807V,SEHK
55201,1000282418,HS#KUASORC2608A,SEHK
55202,1000272270,HS#POMRTRP2711E,SEHK
55203,1000282379,HS#ALIBARP2807D,SEHK
55204,1000282340,HS#XPENGRP2807B,SEHK
55205,1000260361,SG#HSI  RC2802H,SEHK
55206,1000282302,HS#HSI  RP2804L,SEHK
55208,1000260446,SG#HSI  RC2802I,SEHK
55102,1000282309,UB#HSI  RP28049,SEHK
55104,1000237188,JP#MTUANRP2711A,SEHK
55105,1000282410,UB#HSI  RP2804B,SEHK
55106,1000282387,UB#HSI  RP2804D,SEHK
55107,1000260181,CT#JDCOMRP2712B,SEHK
55300,1000272368,JP#ALIBARC2608M,SEHK
55301,1000248267,HS#C MOBRC2512A,SEHK
55302,1000282523,MS#HSI  RP28043,SEHK
55304,1000282579,MS#HSI  RP2803K,SEHK
55305,1000265092,DS#HSI  RC2707B,SEHK
55306,1000282467,MS#HSI  RP28045,SEHK
55309,1000272462,JP#HSI  RC2808L,SEHK
55400,1000265054,UB#TRIP RC2512A,SEHK
55406,1000272427,BP#HSI  RC28119,SEHK
55505,1000265306,GJ#HSI  RC27124,SEHK
55506,1000252896,JP#JDCOMRP2802A,SEHK
55900,1000265365,DS#HSI  RC2708B,SEHK
55901,1000265427,DS#HSI  RC2802A,SEHK
55905,1000272837,JP#POMRTRP2807A,SEHK
55908,1000282742,BI#HSI  RP2804Y,SEHK
56007,1000282675,MS#HSI  RP2804A,SEHK
05560,1000172648,AIA GROUP N2710,SEHK
55600,1000221003,UB#HSI  RC2607C,SEHK
55602,1000282540,HS#TENCTRC2609G,SEHK
55603,1000260611,HS#AIA  RC2710B,SEHK
55604,1000272560,JP#HSI  RC28084,SEHK
55800,1000282619,SG#KUASORC2606E,SEHK
55804,1000282507,SG#KUASORC2607A,SEHK
55807,1000221250,BP#HSI  RC2610E,SEHK
55808,1000265299,HS#TENCTRC2601T,SEHK
55809,1000265264,HS#CCB  RP2710A,SEHK
05570,1000260928,DEEP DEV B3205,SEHK
55700,1000221130,SG#HSI  RC2608D,SEHK
55701,1000221124,SG#HSI  RC2608F,SEHK
55707,1000272682,BP#SMIC RC2602M,SEHK
56102,1000265449,JP#HSI  RC2804L,SEHK
56107,1000272926,UB#POMRTRP2807I,SEHK
56208,1000282816,UB#HSI  RP2804Z,SEHK
05640,140625,HKE FIN N2605,SEHK
56405,1000265529,UB#HSI  RC2802D,SEHK
56407,1000278047,SG#ALIBARC26072,SEHK
05630,140202,CITIC LTD N3604,SEHK
56302,1000261005,HS#XPENGRC2603A,SEHK
56303,1000260945,CT#TENCTRC2512A,SEHK
56304,1000272939,JP#HSI  RP28043,SEHK
56309,1000272940,JP#HSI  RP28046,SEHK
05660,141527,CDB N2606,SEHK
56602,1000273295,HS#TENCTRP2803B,SEHK
56603,1000282772,UB#HZROBRC2607C,SEHK
05690,1000183452,XIAN AERO B2601,SEHK
56902,1000265648,CT#HSI  RC2802V,SEHK
56907,1000273437,SG#SMIC RC2603I,SEHK
56908,1000273343,SG#ALIBARC2610K,SEHK
05680,1000182767,ICBC N2601A,SEHK
56800,1000265664,CI#HSI  RC2709U,SEHK
56804,1000273324,JP#ALIBARC26078,SEHK
56805,1000265597,BP#SMIC RC2602D,SEHK
56809,1000265630,BP#KUASORC2512D,SEHK
05650,141183,STATEGRID N2605,SEHK
56500,1000273173,CT#HSI  RP2702F,SEHK
56501,1000273226,CT#HSI  RC2809D,SEHK
56503,1000249216,JP#HSI  RC2708M,SEHK
56505,1000273174,CT#HSI  RC2609O,SEHK
56506,1000273227,CT#HSI  RP2612Y,SEHK
56508,1000261124,CT#BYD  RP2612H,SEHK
05670,142060,MTR CORP N4606,SEHK
56703,1000265640,UB#ALIBARC2607E,SEHK
57100,1000276639,UB#HSI  RP28084,SEHK
57106,1000261429,JP#BAIDURC2512C,SEHK
57108,1000261394,JP#WUXI RC2607A,SEHK
57109,1000282703,JP#HSI  RP2810T,SEHK
05720,1000008901,HYSAN MTN N2909,SEHK
57201,1000265818,SG#HSI  RC2712R,SEHK
05730,1000266095,MY INV B2807,SEHK
57303,1000276599,HS#HSI  RP2803F,SEHK
57305,1000276762,HS#HSI  RP2804G,SEHK
57307,1000273619,JP#TENCTRP2808F,SEHK
57004,1000282670,JP#KUASORC2605B,SEHK
57005,1000282809,JP#TENCTRP2810D,SEHK
57006,1000273394,BP#SMIC RC2602O,SEHK
57007,1000249649,SG#BYD  RP2812C,SEHK
57008,1000249728,SG#XIAMIRP2812A,SEHK
05740,1000187174,DTCX INV B2603,SEHK
57402,1000282700,BP#HSI  RP2804X,SEHK
57405,1000282718,BP#HSI  RP2804D,SEHK
57406,1000273514,SG#HSI  RP2804K,SEHK
57409,1000265861,MS#PINANRC2710J,SEHK
05770,1000268046,CSCIFHK N2807,SEHK
57700,1000266070,SG#HSI  RC2802G,SEHK
57701,1000265995,SG#SENTMRC2605A,SEHK
57705,1000266033,SG#HKEX RP2812Q,SEHK
57709,1000273939,GJ#HSI  RP2803V,SEHK
05760,107871,CHINA OVS N3406,SEHK
57602,1000273715,BP#HSI  RP2804Z,SEHK
57606,1000273650,BP#HSI  RP28046,SEHK
57607,1000282811,BP#XIAMIRC2606F,SEHK
57608,1000282765,BP#ALIBARC2605C,SEHK
58301,1000266165,JP#HSI  RC27096,SEHK
58308,1000253712,SG#ALIBARP2810K,SEHK
57800,1000261762,HS#CCB  RC2710C,SEHK
57804,1000276724,BP#HSI  RP2803G,SEHK
57806,1000253533,UB#LIAUTRP2609B,SEHK
57503,1000249823,HS#XIAMIRP2710C,SEHK
05790,1000194291,BAUHINIA N4410A,SEHK
57900,1000276672,CI#HSI  RP28045,SEHK
57901,1000276726,CI#HSI  RP2805X,SEHK
57906,1000266048,MS#HKEX RC2604E,SEHK
58005,1000273813,UB#MTUANRC2603J,SEHK
58006,1000282735,HS#HSI  RC2810N,SEHK
05870,1000203543,CEBSYD N2609,SEHK
58702,1000266342,JP#ALIBARC2601U,SEHK
58705,1000266255,HU#HSI  RC2712F,SEHK
05820,1000197665,HUBEINTD B2607,SEHK
58207,1000266158,UB#ALIBARC2512I,SEHK
58900,1000266425,DS#HSI  RC2711F,SEHK
58905,1000278725,UB#WUXI RP2704A,SEHK
58906,1000253895,BP#BYD  RP2801F,SEHK
58908,1000254042,BP#XIAMIRP2801F,SEHK
58909,1000250482,UB#XIAMIRP2802C,SEHK
05840,1000268195,CDXS B2808,SEHK
58401,1000276812,UB#HSI  RP28043,SEHK
58402,1000276847,UB#HSI  RP2803B,SEHK
58403,1000262056,HS#WUXI RC2512C,SEHK
58404,1000282761,HS#HSI  RP2808R,SEHK
58407,1000276914,UB#HSI  RP2803D,SEHK
58500,1000253645,JP#HSI  RP2711Y,SEHK
58504,1000274065,GJ#HSI  RP2803Y,SEHK
58506,1000250206,SG#MTUANRP2812E,SEHK
05860,1000202952,CEBHK N2609,SEHK
58601,1000253687,JP#MTUANRP2802D,SEHK
58605,1000266348,UB#SENTMRC2604B,SEHK
58103,1000266103,BP#HSI  RC2808W,SEHK
58104,1000266149,BP#HSI  RC2808F,SEHK
58105,1000278456,UB#PINANRC2810A,SEHK
58107,1000278403,UB#XIAMIRP2809A,SEHK
05880,1000270246,HN WCI B2808,SEHK
58801,1000278564,DS#HSI  RC2809H,SEHK
58803,1000278704,DS#HSI  RC2809I,SEHK
58809,1000276853,CI#HSI  RP28057,SEHK
05910,1000205724,SR CITY B2610B,SEHK
59104,1000278524,SG#KUASORP2812T,SEHK
59105,1000253919,UB#ALIBARP2802J,SEHK
59106,1000250500,SG#LIAUTRP2812A,SEHK
59109,1000266434,JP#HSI  RC2807C,SEHK
59502,1000277005,HS#ALIBARP2711S,SEHK
59505,1000277097,HS#KUASORP2712E,SEHK
05920,1000274152,CPIC B3009,SEHK
59200,1000274039,JP#TRIP RP2805A,SEHK
59204,1000278671,SG#HSTECRC2604D,SEHK
59206,1000276944,SG#HSI  RP2803F,SEHK
05930,87571,SINO CAP N4304,SEHK
59300,1000266617,MS#HSI  RC2802C,SEHK
59302,1000262380,BI#HSI  RC27124,SEHK
59303,1000266588,SG#HSI  RC2803E,SEHK
59306,1000262301,CI#HSI  RC2802W,SEHK
59307,1000262350,CI#HSI  RC2802X,SEHK
59309,1000278608,BP#XIAMIRP2806G,SEHK
59705,1000282980,CI#HSI  RC2809E,SEHK
59400,1000278713,JP#BYD  RP2809A,SEHK
59405,1000254142,UB#BYD  RP2801I,SEHK
59408,1000274084,JP#TENCTRP2807R,SEHK
59409,1000266595,CT#HSI  RC2803M,SEHK
59605,1000266738,UB#TENCTRC2512O,SEHK
59606,1000266668,UB#ALIBARC2512L,SEHK
59607,1000266774,UB#WUXI RC2607C,SEHK
59608,1000266704,UB#SMIC RC2603B,SEHK
60406,1000274269,GJ#HSI  RP2803Z,SEHK
60409,1000274348,GJ#HSI  RP28031,SEHK
60005,1000267053,BP#TENCTRC2601A,SEHK
60006,1000267017,BP#SMIC RC2602E,SEHK
60007,1000262371,SG#HSI  RC2802P,SEHK
60008,1000262412,SG#HSI  RC2802W,SEHK
60009,1000262290,SG#HSI  RC2802Y,SEHK
06030,67019,CITIC SEC,SEHK
60305,1000274458,JP#HSI  RP2808U,SEHK
60309,1000262496,JP#TENCTRC26064,SEHK
05980,95584,SINOPEC N4310,SEHK
59800,1000262405,JP#HSI  RC2803T,SEHK
06060,163544,ZA ONLINE,SEHK
60600,1000274438,CI#HSI  RP2802H,SEHK
60604,1000274256,BP#HSI  RP2903I,SEHK
60606,1000274333,BP#HSI  RP2903L,SEHK
60609,1000267210,JP#HSTECRC2512A,SEHK
60704,1000267292,JP#HSI  RP28041,SEHK
60705,1000279454,BI#POMRTRP2608A,SEHK
06010,1000280586,MEITUAN N3511,SEHK
60102,1000274173,BI#HSI  RP28038,SEHK
60103,1000282907,UB#LIAUTRC2605C,SEHK
60107,1000262479,UB#TENCTRC2606G,SEHK
60201,1000274356,JP#ALIBARP2808K,SEHK
60209,1000267306,SG#HSCEIRC2709I,SEHK
05990,1000278100,BHN3 N4510D,SEHK
59909,1000279194,SG#POMRTRP2812Y,SEHK
06090,1000273097,BUTONG GROUP,SEHK
60905,1000267402,BP#HSI  RP2903X,SEHK
60500,1000277209,JP#HSI  RP2809G,SEHK
60502,1000240882,HS#C MOBRC2709A,SEHK
60503,1000267275,UB#ALIBARC2608A,SEHK
06080,164601,WING CHI HLDGS,SEHK
60800,1000274157,HS#SMIC RC2602D,SEHK
60803,1000267554,SG#XIAMIRP2812V,SEHK
60805,1000267501,SG#XIAMIRP2812W,SEHK
60809,1000274158,HS#ALIBARP2711M,SEHK
06110,1000010460,TOPSPORTS,SEHK
61103,1000262735,CI#HSI  RC27122,SEHK
61104,1000267383,UB#HSI  RP2802Z,SEHK
61208,1000279509,JP#POMRTRP2807I,SEHK
61702,1000241609,GJ#HSI  RC2710X,SEHK
61402,1000267659,SG#ALIBARC2608B,SEHK
61300,1000274610,UB#POMRTRC2603D,SEHK
61303,1000274550,UB#TENCTRP2808C,SEHK
61304,1000274611,UB#TENCTRP2808D,SEHK
61305,1000274672,UB#HKEX RP2806A,SEHK
06160,194142,BEONE MEDICINES,SEHK
61601,1000282929,HS#SENTMRC2608A,SEHK
61607,1000282970,HS#XTAPIRC2607C,SEHK
61608,1000274816,HS#HSI  RP2803U,SEHK
61609,1000279697,UB#POMRTRP2806A,SEHK
06190,190372,BANKOFJIUJIANG,SEHK
61902,1000263222,HS#AIA  RC2711A,SEHK
62205,1000279896,SG#TENCTRP2812T,SEHK
62209,1000252003,SG#MTUANRP2812G,SEHK
62803,1000280066,SG#HSBC RC2809F,SEHK
62804,1000268320,JP#HSI  RC2807Q,SEHK
62805,1000210384,CT#HSI  RC2609G,SEHK
62807,1000279982,SG#HSBC RP2606A,SEHK
62501,1000263430,HS#BYD  RP2711E,SEHK
62507,1000282890,SG#XIAMIRC2611C,SEHK
62300,1000252027,SG#HSI  RP2712G,SEHK
62301,1000226553,JP#LENOVRP2606A,SEHK
62303,1000252015,SG#HSI  RP2712H,SEHK
62304,1000251976,SG#HSI  RP2712I,SEHK
62306,1000267907,BP#TENCTRC2601D,SEHK
62308,1000279770,SG#XIAMIRC2609D,SEHK
62709,1000282891,SG#HSI  RC2810W,SEHK
62603,1000275323,MS#ALIBARP2807B,SEHK
62405,1000255548,HS#SMIC RC2601B,SEHK
62407,1000252227,BP#HSI  RP28119,SEHK
62408,1000252157,BP#HSI  RP2811C,SEHK
63200,1000268480,SG#HSI  RC2803R,SEHK
63209,1000268413,SG#ALIBARC2602N,SEHK
63309,1000252124,UB#HSI  RP2802C,SEHK
63100,1000268442,CI#HSI  RC2711M,SEHK
63108,1000256101,SG#MTUANRP2812P,SEHK
63400,1000268587,UB#TENCTRC2601K,SEHK
63401,1000283120,DS#HSI  RC28104,SEHK
63402,1000256401,UB#AIA  RC2610C,SEHK
63404,1000256373,UB#GEELYRC2609A,SEHK
63405,1000268619,UB#HSI  RC2807Z,SEHK
62901,1000268226,SG#BYD  RP28127,SEHK
62902,1000282889,JP#HSI  RC28102,SEHK
62903,1000268277,SG#MTUANRP2612J,SEHK
62904,1000268379,SG#HSI  RC2807V,SEHK
62905,1000268227,SG#HSI  RC2807W,SEHK
62908,1000268328,SG#HSI  RC2810V,SEHK
63604,1000256520,GJ#HSI  RC2711Z,SEHK
63605,1000256515,GJ#HSI  RC2711J,SEHK
63606,1000275496,UB#ALIBARP2808H,SEHK
63609,1000275595,UB#ALIBARP2807C,SEHK
63800,1000268756,DS#HSI  RC27125,SEHK
63802,1000256767,CI#HSI  RC2810O,SEHK
63803,1000256571,CI#HSI  RC2810P,SEHK
63805,1000256636,CI#HSI  RC28097,SEHK
63807,1000256702,CI#HSI  RC2810Q,SEHK
63808,1000256768,CI#HSI  RC2710A,SEHK
63700,1000268564,CT#HSI  RC2807K,SEHK
63706,1000256648,MS#HSI  RC2711X,SEHK
63707,1000256713,MS#HSI  RC2712U,SEHK
64100,1000280476,JP#AIA  RC2806A,SEHK
64101,1000280555,JP#AIA  RC2806B,SEHK
64102,1000268888,UB#HKEX RC2709Q,SEHK
64103,1000243294,HS#C MOBRC2709C,SEHK
64104,1000280515,JP#BYD  RC2607V,SEHK
64105,1000243320,HS#TRIP RP2708B,SEHK
64107,1000268874,UB#XPENGRC2603A,SEHK
63500,1000280347,SG#POMRTRP28124,SEHK
63502,1000268615,MS#HSI  RC2807L,SEHK
63505,1000256487,UB#ALIBARC2604K,SEHK
63506,1000268637,BP#HSI  RC2903R,SEHK
63509,1000256362,UB#ALIBARC2604L,SEHK
64301,1000280535,SG#CNOOCRC2812E,SEHK
64304,1000256919,UB#CITSERC2607A,SEHK
64305,1000257037,UB#CITSERC2607B,SEHK
64306,1000256861,UB#CITSERC2607C,SEHK
64308,1000268942,HS#KUASORP2711C,SEHK
64203,1000256906,SG#CLIFERC2807A,SEHK
64206,1000257029,SG#CLIFERC2807B,SEHK
64209,1000280452,SG#ALIBARP2810L,SEHK
64902,1000257203,BP#HSI  RC2807Q,SEHK
64903,1000269106,UB#TENCTRC2606Q,SEHK
64909,1000283260,BI#HSI  RP2803H,SEHK
64804,1000243775,UB#HSBC RC2704I,SEHK
64807,1000280681,JP#ICBC RC2708D,SEHK
64809,1000283185,BI#HSI  RP2803B,SEHK
64604,1000275777,MS#XIAMIRP2712R,SEHK
64606,1000280660,SG#HSTECRP28123,SEHK
64607,1000268996,HS#HSI  RC2807Z,SEHK
64701,1000283211,BI#HSI  RC2808J,SEHK
64703,1000283136,BI#HSI  RP28039,SEHK
64704,1000257176,UB#AIA  RC2609B,SEHK
64706,1000257100,UB#CLIFERC2608A,SEHK
65200,1000269350,HS#CSPC RP2712A,SEHK
65203,1000257562,CT#HSBC RC2612C,SEHK
65204,1000283196,DS#HSI  RC2810A,SEHK
65207,1000257485,CT#HSI  RC2710G,SEHK
65100,1000257551,BP#HSI  RC2807C,SEHK
65104,1000283254,DS#POMRTRC2608B,SEHK
65108,1000269276,CI#HSI  RC2802Z,SEHK
65301,1000269297,UB#NTES RC2603A,SEHK
65303,1000257634,SG#HSI  RC2707F,SEHK
65307,1000257618,SG#HSI  RC2707G,SEHK
65308,1000257667,SG#HSI  RC27097,SEHK
65309,1000264123,BI#HSI  RC2712T,SEHK
65501,1000229280,JP#HSI  RC26108,SEHK
65503,1000257849,BP#HSI  RC28107,SEHK
65504,1000257753,BP#HSI  RC28108,SEHK
65506,1000257803,BP#HSI  RC28109,SEHK
65509,1000257706,BP#HSI  RC2810A,SEHK
65700,1000258000,UB#HSI  RC2710J,SEHK
65701,1000257954,UB#HSI  RC27102,SEHK
65702,1000229500,UB#CCB  RC2607C,SEHK
65703,1000257902,UB#HSI  RC2711R,SEHK
65705,1000257990,UB#HSI  RC2711S,SEHK
65901,1000269680,MS#HSBC RC2805A,SEHK
65903,1000275788,BP#SMIC RP2712H,SEHK
65905,1000269618,MS#TENCTRC2603B,SEHK
65906,1000277537,SG#TENCTRP28121,SEHK
65908,1000277425,SG#KUASORP2812R,SEHK
65909,1000257980,JP#CLIFERC2808C,SEHK
65400,1000269334,JP#TENCTRC2607I,SEHK
65403,1000244281,SG#ICBC RC2712B,SEHK
65405,1000244262,SG#CMB  RC2708F,SEHK
06610,1000168724,FLOWING CLOUD,SEHK
66101,1000269738,JP#TENCTRC2607L,SEHK
66102,1000258175,MS#HSI  RC2711C,SEHK
66103,1000258226,MS#HSI  RC2712P,SEHK
66107,1000258227,MS#HSI  RC2708P,SEHK
66108,1000258084,MS#HSI  RC2712K,SEHK
66109,1000258129,MS#HSI  RC2710J,SEHK
65800,1000257965,HS#HSI  RC27092,SEHK
65805,1000257973,HS#HSI  RC2709W,SEHK
66701,1000258533,SG#HSBC RC2812B,SEHK
66500,1000277671,MS#HSI  RC2809T,SEHK
66501,1000230169,JP#HSI  RC26112,SEHK
66503,1000258331,HS#CNOOCRC2611F,SEHK
66505,1000258389,HS#AIA  RC2601B,SEHK
66509,1000280912,JP#TRIP RC2609A,SEHK
66401,1000258293,UB#HSI  RC27101,SEHK
66403,1000258320,UB#HSI  RC27103,SEHK
66404,1000230063,HS#HSI  RC26094,SEHK
66405,1000230028,HS#HSI  RC26098,SEHK
66302,1000229900,UB#HSI  RC26089,SEHK
66305,1000258256,BI#HSI  RC27122,SEHK
66307,1000258368,SG#HSI  RC2709J,SEHK
66308,1000258340,SG#HSI  RC2709N,SEHK
66309,1000258286,SG#HSI  RC2711A,SEHK
06680,1000129956,JLMAG,SEHK
66806,1000245150,UB#HSI  RC2710R,SEHK
66809,1000245202,UB#HSI  RC2711D,SEHK
66200,1000283063,BP#ALIBARP2805N,SEHK
66201,1000283288,BP#BAIDURC2607E,SEHK
66205,1000244768,SG#TENCTRC2511C,SEHK
66206,1000283218,HS#HSI  RC2807Y,SEHK
65603,1000212629,CT#HSI  RC2609V,SEHK
65604,1000269474,BP#HSI  RC29035,SEHK
67100,1000258485,JP#TENCTRC2512M,SEHK
67103,1000264188,CI#HSI  RC27127,SEHK
67106,1000245247,SG#HSI  RC27101,SEHK
06660,1000167856,AIM VACCINE,SEHK
66601,1000269706,HS#TENCTRP2802C,SEHK
66605,1000258408,HS#HSI  RC2803N,SEHK
66607,1000264037,SG#HSI  RC2712T,SEHK
06690,1000066160,HAIER SMARTHOME,SEHK
66900,1000264109,UB#HSI  RC2802W,SEHK
66901,1000258475,UB#HSI  RC27106,SEHK
66905,1000258442,UB#HSI  RC2711Z,SEHK
66906,1000283108,HS#HSTECRC2605B,SEHK
66907,1000230509,UB#HSI  RC26106,SEHK
66908,1000230530,UB#HSI  RC2608W,SEHK
67400,1000258774,SG#PINANRC2710Q,SEHK
67401,1000245445,HS#HSI  RC2707G,SEHK
67403,1000245415,HS#HSI  RC2707Y,SEHK
67404,1000264259,UB#HSI  RC2802X,SEHK
67406,1000258720,SG#HSI  RC2711M,SEHK
67408,1000230814,JP#HSI  RC2610R,SEHK
67502,1000283125,JP#XTAPIRC2703A,SEHK
67503,1000245518,UB#HSI  RC27105,SEHK
67504,1000245462,UB#HKEX RC2710P,SEHK
67507,1000258683,MS#HSBC RC2712E,SEHK
67509,1000258736,MS#HSBC RC2712F,SEHK
67301,1000258608,SG#HSI  RC2707U,SEHK
67302,1000276125,UB#HSI  RP2803N,SEHK
67303,1000276075,UB#HSI  RP2808U,SEHK
67304,1000264225,SG#HSI  RC2711N,SEHK
67305,1000264176,SG#HSI  RC2803V,SEHK
67307,1000283274,JP#ALIBARP2810C,SEHK
67309,1000264249,SG#HSI  RC2802C,SEHK
67601,1000281170,JP#PINANRC2810D,SEHK
67602,1000214398,HS#HSTECRC2512C,SEHK
67603,1000270030,JP#JDCOMRC2805E,SEHK
67604,1000214319,HS#HSTECRC2512D,SEHK
67606,1000214399,HS#HSI  RC2611G,SEHK
67607,1000214346,HS#HSI  RC2610H,SEHK
67608,1000269952,JP#JDCOMRC2805F,SEHK
06820,1000010461,FRIENDTIMES,SEHK
68200,1000258938,UB#HSI  RC2709S,SEHK
68201,1000270251,BI#HSI  RC2807F,SEHK
68202,1000231363,CT#JDCOMRC2605A,SEHK
68203,1000258907,UB#WUXI RC2606A,SEHK
68204,1000283158,SG#GJINTRC2610C,SEHK
68205,1000283082,SG#AKESORC2702A,SEHK
68207,1000283309,SG#HSI  RC2811O,SEHK
68208,1000281161,UB#C MOBRP2604H,SEHK
67205,1000283150,JP#XIAMIRC2608H,SEHK
67206,1000230706,SG#HSI  RC2608C,SEHK
67207,1000283076,JP#JDCOMRC2612K,SEHK
67208,1000283302,JP#JDCOMRC2612L,SEHK
06830,70417,HUAZHONG IN-V,SEHK
68301,1000259081,UB#HSI  RC27114,SEHK
68302,1000259059,UB#HSI  RC27115,SEHK
68303,1000259015,UB#HSI  RC2803B,SEHK
68305,1000264449,BI#HSI  RC2801D,SEHK
68306,1000259038,UB#HSI  RC2803I,SEHK
68307,1000231493,JP#BOCL RC2608B,SEHK
68309,1000283505,DS#HSI  RP2803F,SEHK
06860,190375,FINGERTANGO,SEHK
68600,1000283362,BP#SMIC RC2605D,SEHK
68602,1000283403,BP#SMIC RC2605E,SEHK
68603,1000283458,BP#BAIDURC2607F,SEHK
68605,1000259217,SG#HSI  RC2811A,SEHK
68606,1000259235,SG#HSBC RC2808A,SEHK
68607,1000259252,SG#HSI  RC2708T,SEHK
68608,1000259198,SG#HSI  RC2710Y,SEHK
68609,1000283502,BP#ALIBARC2605D,SEHK
06780,1000283339,PRC B3211,SEHK
67802,1000214612,UB#HSI  RC2611D,SEHK
67803,1000214459,UB#HSI  RC2611E,SEHK
67806,1000270058,UB#HSI  RC28084,SEHK
67808,1000214637,BP#HSI  RC2609A,SEHK
67809,1000269983,UB#HSI  RC28085,SEHK
68500,1000270468,SG#POMRTRP2812G,SEHK
68501,1000270512,SG#TENCTRC2603B,SEHK
68504,1000259106,BP#HSI  RC2809Q,SEHK
68505,1000270427,SG#TENCTRC2603C,SEHK
68506,1000283352,SG#MTUANRC2607H,SEHK
68508,1000259123,BP#HSI  RC2809S,SEHK
68101,1000258862,CT#CLIFERC2712A,SEHK
68103,1000283306,SG#KUASORC2610A,SEHK
68105,1000283230,SG#MTUANRP2812R,SEHK
68106,1000281212,UB#CNOOCRP2605C,SEHK
68107,1000258955,JP#HSI  RC27108,SEHK
68108,1000281101,UB#C MOBRC2810A,SEHK
68109,1000258864,JP#HSI  RC2710A,SEHK
67702,1000264317,UB#SMIC RC2601A,SEHK
67703,1000283205,JP#HSI  RC2809U,SEHK
67704,1000283129,JP#HSI  RC2809V,SEHK
67706,1000283053,JP#HSI  RP2811F,SEHK
68400,1000276344,DS#HSI  RP2803U,SEHK
68401,1000276266,DS#HSI  RP2803V,SEHK
68402,1000276490,DS#HSI  RP2803W,SEHK
68404,1000259092,GJ#HSI  RC2711O,SEHK
68405,1000283396,UB#SMIC RC2604L,SEHK
68407,1000277688,JP#XIAMIRP2809A,SEHK
68408,1000283439,UB#TENCTRC2607Q,SEHK
68409,1000283484,UB#ALIBARC2608T,SEHK
68801,1000270680,HS#C MOBRP2612A,SEHK
68807,1000259311,MS#HSI  RC2803D,SEHK
67901,1000231028,UB#HSBC RC2612C,SEHK
67902,1000283117,UB#TENCTRP2809F,SEHK
67904,1000283041,UB#MTUANRP2810H,SEHK
67905,1000275967,JP#HSI  RP28093,SEHK
67906,1000231029,UB#HSI  RC26087,SEHK
68703,1000270668,SG#MTUANRP28126,SEHK
68704,1000270634,SG#HSI  RC28032,SEHK
68705,1000283506,HS#SMIC RC2606D,SEHK
68706,1000283377,HS#HSI  RC2809D,SEHK
68708,1000259278,SG#AIA  RC2606D,SEHK
06890,205310,KANGLI INT HLDG,SEHK
68903,1000259344,UB#HSI  RC2803P,SEHK
68904,1000259370,UB#HSI  RC27074,SEHK
68907,1000270826,JP#TENCTRC2603L,SEHK
68908,1000215556,SG#TRAHKRC2511A,SEHK
68909,1000270792,JP#ALIBARC26076,SEHK
69200,1000215945,HS#HSI  RC2609B,SEHK
69202,1000215930,HS#HSI  RC2609G,SEHK
69208,1000232336,GJ#HSI  RC25111,SEHK
69303,1000270855,JP#POMRTRP2808K,SEHK
69304,1000271071,JP#TENCTRP2804H,SEHK
69305,1000270927,JP#HKEX RP2807C,SEHK
69309,1000271072,JP#HKEX RP2807D,SEHK
69106,1000270905,DS#HSI  RP2802H,SEHK
06960,1000270085,SHUANGDENG,SEHK
69601,1000259579,BI#HSI  RC2712G,SEHK
69603,1000232736,UB#HSI  RC2707J,SEHK
69604,1000276498,JP#HSTECRP2809C,SEHK
69608,1000259559,BI#HSI  RC2712K,SEHK
06980,1000276177,BAMA TEA,SEHK
69801,1000264376,HU#HSI  RC2802D,SEHK
69805,1000216465,HS#WUXI RC2603A,SEHK
69705,1000232775,CI#HSI  RC2707H,SEHK
69707,1000216413,HS#HSI  RC2611M,SEHK
69708,1000216396,HS#HSI  RC2611O,SEHK
69401,1000271032,UB#HKEX RP2705B,SEHK
69405,1000270960,UB#SMIC RC2602B,SEHK
69406,1000271033,UB#SMIC RC2602C,SEHK
06990,1000196617,SKB BIO-B,SEHK
69900,1000264418,JP#BYD  RP2805B,SEHK
69902,1000264503,JP#HSI  RC2804K,SEHK
69903,1000232929,MS#HSI  RC2805B,SEHK
69501,1000259443,JP#TENCTRC2601T,SEHK
69509,1000259568,HU#HSI  RC2710G,SEHK
08030,74105,FENGYINHE,SEHK
08020,67549,UNITAS HOLD,SEHK
08040,175501,COOLPOINT INNO,SEHK
08070,137887,KEEN OCEAN,SEHK
80700,1000194659,TENCENT-R,SEHK
08050,5248,CITY COOLXUAN,SEHK
08060,5255,GLOBAL LINK,SEHK
08120,5303,CH DEMETER FIN,SEHK
08140,190373,BOSATECH,SEHK
08160,148043,GOLDWAY EDU,SEHK
08080,5271,NAS HOLDINGS,SEHK
08220,5367,BINGO GROUP,SEHK
08130,5310,DADI INTL GROUP,SEHK
08210,195844,DLC ASIA,SEHK
08270,6423,CHINA CBM,SEHK
08280,141563,CDV HOLDINGS,SEHK
82800,1000165705,TRACKER FUND-R,SEHK
08250,7613,DU DU HLDGS,SEHK
